City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
259,Zhigalovo,RU,2022-02-07 01:53:55,54.8097,105.1578,14.95,95,100,2.24,overcast clouds
260,Adrar,MR,2022-02-07 01:53:56,20.5022,-10.0711,64.27,11,0,9.91,clear sky
261,Sompeta,IN,2022-02-07 01:53:56,18.9333,84.6,68.49,68,91,3.31,overcast clouds
262,Honningsvag,NO,2022-02-07 01:53:56,70.9821,25.9704,25.7,78,55,28.25,broken clouds
263,Codrington,AU,2022-02-07 01:53:57,-38.2667,141.9667,83.23,28,0,9.04,clear sky
264,Chilca,PE,2022-02-07 01:53:57,-12.5211,-76.7372,70.09,85,100,5.12,overcast clouds
265,Sesheke,ZM,2022-02-07 01:53:58,-17.4759,24.2968,65.14,94,97,5.3,overcast clouds
266,Port Augusta,AU,2022-02-07 01:53:58,-32.5,137.7667,91.71,18,10,18.21,clear sky
267,Laval,CA,2022-02-07 01:53:58,45.57,-73.692,24.03,79,100,4.61,overcast clouds
268,Yaan,NG,2022-02-07 01:53:59,7.3833,8.5667,75.56,17,0,4.23,clear sky
269,Falun,SE,2022-02-07 01:54:00,60.6036,15.626,25.21,94,55,2.84,broken clouds
270,Tigil,RU,2022-02-07 01:54:00,57.8,158.6667,20.08,76,78,8.16,broken clouds
271,Ahuimanu,US,2022-02-07 01:54:00,21.4447,-157.8378,77.45,73,40,4.0,scattered clouds
272,Shaunavon,CA,2022-02-07 01:54:01,49.6501,-108.4181,35.38,68,0,12.33,clear sky
273,Ourem,PT,2022-02-07 01:54:01,39.6417,-8.5919,45.18,54,16,2.39,few clouds
274,Balezino,RU,2022-02-07 01:54:02,57.9796,53.0106,12.2,97,100,5.23,overcast clouds
275,Metlaltoyuca,MX,2022-02-07 01:54:02,20.7333,-97.85,52.72,92,4,3.33,clear sky
276,Udachnyy,RU,2022-02-07 01:54:03,66.4167,112.4,-17.66,100,99,3.91,overcast clouds
277,Pisco,PE,2022-02-07 01:54:03,-13.7,-76.2167,67.01,88,0,5.75,clear sky
278,Karratha,AU,2022-02-07 01:54:03,-20.7377,116.8463,89.65,60,50,9.26,scattered clouds
279,La Ronge,CA,2022-02-07 01:54:04,55.1001,-105.2842,14.25,85,100,5.75,overcast clouds
280,Tiarei,PF,2022-02-07 01:54:04,-17.5333,-149.3333,86.02,74,69,20.58,light rain
281,Brigantine,US,2022-02-07 01:54:05,39.4101,-74.3646,37.02,80,14,7.25,few clouds
282,Angoche,MZ,2022-02-07 01:54:05,-16.2325,39.9086,73.87,94,91,10.31,overcast clouds
283,Methoni,GR,2022-02-07 01:54:06,36.8197,21.7049,56.21,83,69,6.62,broken clouds
284,Nanortalik,GL,2022-02-07 01:54:06,60.1432,-45.2371,18.88,65,100,42.73,overcast clouds
285,Touros,BR,2022-02-07 01:54:07,-5.1989,-35.4608,79.7,74,22,9.37,few clouds
286,Marawi,PH,2022-02-07 01:54:07,7.9986,124.2928,72.64,53,25,4.05,scattered clouds
287,Maxixe,MZ,2022-02-07 01:54:08,-23.8597,35.3472,75.72,84,68,12.37,broken clouds
288,Nouadhibou,MR,2022-02-07 01:54:08,20.931,-17.0347,65.1,80,94,13.31,overcast clouds
289,East London,ZA,2022-02-07 01:54:09,-33.0153,27.9116,71.08,84,99,14.05,overcast clouds
290,Kosh-Agach,RU,2022-02-07 01:54:09,50.0,88.6667,-26.19,78,61,2.44,broken clouds
291,Cap-Aux-Meules,CA,2022-02-07 01:54:09,47.3821,-61.8597,10.42,72,75,5.75,broken clouds
292,Bonthe,SL,2022-02-07 01:54:10,7.5264,-12.505,77.09,90,96,3.51,overcast clouds
293,Sur,OM,2022-02-07 01:54:10,22.5667,59.5289,69.21,65,0,11.07,clear sky
294,Esil,KZ,2022-02-07 01:54:11,51.9556,66.4042,17.6,91,100,10.18,overcast clouds
295,Cristalina,BR,2022-02-07 01:54:11,-16.7686,-47.6136,61.63,96,100,2.64,overcast clouds
296,Turayf,SA,2022-02-07 01:54:12,31.6725,38.6637,41.25,100,0,4.61,clear sky
297,Suchedniow,PL,2022-02-07 01:54:12,51.0478,20.8292,40.78,77,100,15.5,overcast clouds
298,Ancud,CL,2022-02-07 01:54:12,-41.8697,-73.8203,60.33,87,5,3.74,clear sky
299,Ayan,RU,2022-02-07 01:54:13,56.45,138.1667,5.05,61,91,6.42,overcast clouds
300,Redlands,US,2022-02-07 01:54:13,34.0556,-117.1825,71.82,16,0,5.14,clear sky
301,Lata,PT,2022-02-07 01:54:14,40.1629,-8.3327,46.04,61,12,4.12,few clouds
302,Roma,US,2022-02-07 01:54:14,43.2128,-75.4557,25.95,72,5,3.0,clear sky
303,Acapulco,MX,2022-02-07 01:50:56,16.8634,-99.8901,78.24,71,2,9.48,clear sky
304,Quelimane,MZ,2022-02-07 01:54:15,-17.8786,36.8883,76.95,94,20,8.05,few clouds
305,Chinhoyi,ZW,2022-02-07 01:54:15,-17.3667,30.2,59.27,95,69,3.87,broken clouds
306,Khasan,RU,2022-02-07 01:54:16,42.4308,130.6434,21.88,48,3,13.11,clear sky
307,Calvinia,ZA,2022-02-07 01:54:16,-31.4707,19.776,73.29,36,0,2.19,clear sky
308,Znamenskoye,RU,2022-02-07 01:54:16,57.1281,73.8282,-3.15,97,100,4.43,overcast clouds
309,Ostrovnoy,RU,2022-02-07 01:54:17,68.0531,39.5131,11.84,88,16,19.71,few clouds
310,Keokuk,US,2022-02-07 01:54:17,40.3973,-91.3849,32.56,80,100,16.11,overcast clouds
311,San Martin,AR,2022-02-07 01:54:18,-33.081,-68.4681,72.14,34,0,7.11,clear sky
312,Abhar,IR,2022-02-07 01:54:18,36.1468,49.218,28.24,78,100,8.3,overcast clouds
313,Riberalta,BO,2022-02-07 01:54:19,-10.9833,-66.1,72.36,98,100,2.84,moderate rain
314,Boa Vista,BR,2022-02-07 01:54:19,2.8197,-60.6733,82.38,65,75,5.75,broken clouds
315,Yushu,CN,2022-02-07 01:54:20,44.8,126.5333,10.22,83,41,5.08,scattered clouds
316,Hualmay,PE,2022-02-07 01:54:03,-11.0964,-77.6139,70.57,79,100,8.59,overcast clouds
317,Arecibo,PR,2022-02-07 01:53:13,18.4724,-66.7157,74.26,97,43,12.66,light rain
318,Winnemucca,US,2022-02-07 01:54:21,40.973,-117.7357,48.25,27,0,5.75,clear sky
319,Whitecourt,CA,2022-02-07 01:54:22,54.1502,-115.6855,47.44,39,75,10.36,broken clouds
320,Mwembe,TZ,2022-02-07 01:54:22,-4.15,37.85,67.55,89,100,0.4,light rain
321,Dakar,SN,2022-02-07 01:50:30,14.6937,-17.4441,68.88,79,0,15.17,clear sky
322,Boende,CD,2022-02-07 01:54:23,-0.2167,20.8667,72.41,58,100,1.01,overcast clouds
323,Cherskiy,RU,2022-02-07 01:54:24,68.75,161.3,-27.71,99,23,0.34,few clouds
324,Fairbanks,US,2022-02-07 01:50:02,64.8378,-147.7164,-2.9,77,100,0.0,overcast clouds
325,Lekoni,GA,2022-02-07 01:54:24,-1.5843,14.2591,76.26,69,65,2.75,broken clouds
326,Labytnangi,RU,2022-02-07 01:54:25,66.6572,66.4183,-19.97,100,100,1.66,overcast clouds
327,Ibresi,RU,2022-02-07 01:54:25,55.2961,47.0394,-3.91,100,99,3.49,overcast clouds
328,Vila Velha,BR,2022-02-07 01:54:21,-20.3297,-40.2925,80.55,86,75,5.01,broken clouds
329,Bandarbeyla,SO,2022-02-07 01:54:26,9.4942,50.8122,74.46,75,98,12.48,overcast clouds
330,Pedernales,DO,2022-02-07 01:54:26,18.0384,-71.744,75.97,72,20,2.57,few clouds
331,Bodaybo,RU,2022-02-07 01:54:27,57.8506,114.1933,10.4,93,100,3.85,overcast clouds
332,Pimentel,PE,2022-02-07 01:54:27,-6.8367,-79.9342,70.61,80,98,12.73,overcast clouds
333,Vetlanda,SE,2022-02-07 01:54:28,57.4289,15.0776,33.67,93,34,7.18,scattered clouds
334,Halvad,IN,2022-02-07 01:54:28,23.0167,71.1833,59.68,77,0,4.99,clear sky
335,Omboue,GA,2022-02-07 01:54:29,-1.5746,9.2618,77.22,87,77,5.46,broken clouds
336,Troitsko-Pechorsk,RU,2022-02-07 01:54:29,62.7084,56.1964,11.57,91,100,6.8,overcast clouds
337,Yanam,IN,2022-02-07 01:54:30,16.7333,82.2167,70.2,83,97,2.75,overcast clouds
338,The Valley,AI,2022-02-07 01:54:30,18.217,-63.0578,77.09,71,84,22.97,broken clouds
339,Chuguyevka,RU,2022-02-07 01:54:30,44.1653,133.8633,9.54,82,99,4.36,overcast clouds
340,Mwandiga,TZ,2022-02-07 01:54:31,-4.83,29.6581,67.62,93,100,1.88,moderate rain
341,Saint Anthony,US,2022-02-07 01:51:07,45.0205,-93.218,12.4,68,75,5.01,broken clouds
342,Tessalit,ML,2022-02-07 01:54:31,20.1986,1.0114,60.49,16,0,6.29,clear sky
343,Iskateley,RU,2022-02-07 01:52:48,67.6803,53.1512,15.15,87,100,17.11,overcast clouds
344,Avera,US,2022-02-07 01:54:32,33.194,-82.5271,42.71,54,100,8.72,overcast clouds
345,Aksarka,RU,2022-02-07 01:54:33,66.5606,67.7975,-14.73,100,96,6.6,overcast clouds
346,Saint-Joseph,RE,2022-02-07 01:54:33,-21.3667,55.6167,77.38,80,78,11.12,broken clouds
347,Tondano,ID,2022-02-07 01:54:33,1.3038,124.9112,77.09,67,94,6.62,overcast clouds
348,Gaoyou,CN,2022-02-07 01:54:34,32.7858,119.4278,31.93,99,100,10.09,light snow
349,Tazovskiy,RU,2022-02-07 01:54:34,67.4667,78.7,-25.1,100,89,0.49,overcast clouds
350,Skibbereen,IE,2022-02-07 01:54:35,51.55,-9.2667,52.11,96,78,8.14,broken clouds
351,Bubaque,GW,2022-02-07 01:54:35,11.2833,-15.8333,76.87,70,6,9.28,clear sky
352,Cody,US,2022-02-07 01:50:34,44.5263,-109.0565,35.58,47,7,7.02,clear sky
353,Biritiba-Mirim,BR,2022-02-07 01:54:36,-23.5698,-46.0407,73.18,97,100,1.59,heavy intensity rain
354,Ponta Do Sol,PT,2022-02-07 01:54:36,32.6667,-17.1,63.23,67,5,10.47,clear sky
355,Lorengau,PG,2022-02-07 01:54:37,-2.0226,147.2712,83.32,78,99,7.67,light rain
356,Kamenka,RU,2022-02-07 01:53:29,51.3223,42.7678,13.5,100,89,5.91,overcast clouds
357,Winburg,ZA,2022-02-07 01:54:37,-28.518,27.0093,59.36,81,35,7.0,scattered clouds
358,Torrelavega,ES,2022-02-07 01:54:38,43.3494,-4.0479,49.8,75,56,4.0,broken clouds
359,Beruwala,LK,2022-02-07 01:54:38,6.4788,79.9828,75.88,82,90,4.83,overcast clouds
360,Haines Junction,CA,2022-02-07 01:54:38,60.7522,-137.5108,40.95,36,13,13.8,few clouds
361,Hamilton,US,2022-02-07 01:51:04,39.1834,-84.5333,31.42,82,0,0.0,clear sky
362,Rio Gallegos,AR,2022-02-07 01:50:23,-51.6226,-69.2181,64.45,42,75,28.77,broken clouds
363,Floro,NO,2022-02-07 01:54:39,61.5996,5.0328,39.16,75,75,27.63,broken clouds
364,Silistra,BG,2022-02-07 01:54:40,44.1167,27.2667,39.9,40,29,6.55,scattered clouds
365,Waingapu,ID,2022-02-07 01:54:40,-9.6567,120.2641,86.0,67,18,10.11,few clouds
366,Vilcun,CL,2022-02-07 01:54:41,-38.65,-72.2333,61.54,70,0,1.21,clear sky
367,Green Valley,US,2022-02-07 01:54:41,31.8543,-110.9937,61.75,19,0,1.01,clear sky
368,Nushki,PK,2022-02-07 01:54:42,29.5542,66.0215,48.38,31,6,3.47,clear sky
369,Colac,AU,2022-02-07 01:54:42,-38.3333,143.5833,77.16,31,0,2.59,clear sky
370,Petropavlovka,RU,2022-02-07 01:54:42,50.6114,105.3196,1.63,90,46,3.22,scattered clouds
371,Moose Factory,CA,2022-02-07 01:54:43,51.2585,-80.6094,-4.0,77,0,5.75,clear sky
372,Elat,IL,2022-02-07 01:54:43,29.5581,34.9482,53.44,47,0,5.75,clear sky
373,Port Blair,IN,2022-02-07 01:51:34,11.6667,92.75,78.84,83,40,4.61,scattered clouds
374,Tornio,FI,2022-02-07 01:54:44,65.8481,24.1466,30.22,93,100,9.64,overcast clouds
375,Alta Floresta,BR,2022-02-07 01:54:44,-9.8756,-56.0861,72.39,96,94,1.54,moderate rain
376,Pevek,RU,2022-02-07 01:54:45,69.7008,170.3133,-23.03,98,30,1.01,scattered clouds
377,Margate,GB,2022-02-07 01:54:45,51.3813,1.3862,42.75,68,4,10.0,clear sky
378,Marzuq,YE,2022-02-07 01:54:46,14.4,46.4667,58.19,49,100,3.44,overcast clouds
379,Umm Kaddadah,SD,2022-02-07 01:54:46,13.6017,26.6876,53.31,29,82,14.29,broken clouds
380,Sola,VU,2022-02-07 01:54:47,-13.8833,167.55,82.81,80,100,20.29,light rain
381,Olkhovatka,RU,2022-02-07 01:54:47,50.2831,39.2872,25.32,97,99,8.19,light snow
382,Lasa,IT,2022-02-07 01:54:48,46.6166,10.7002,44.06,91,100,5.7,snow
383,Dubbo,AU,2022-02-07 01:54:48,-32.25,148.6167,73.53,46,75,17.27,broken clouds
384,Soure,BR,2022-02-07 01:54:48,-0.7167,-48.5233,77.77,86,100,6.64,overcast clouds
385,Nioro,GM,2022-02-07 01:54:49,13.35,-15.75,74.62,33,0,1.68,clear sky
386,Sioux Lookout,CA,2022-02-07 01:50:32,50.1001,-91.917,5.38,92,0,2.3,clear sky
387,French Harbor,HN,2022-02-07 01:54:49,16.35,-86.4333,73.4,88,40,0.0,scattered clouds
388,Hovd,MN,2022-02-07 01:54:50,48.0056,91.6419,-13.68,68,12,3.18,few clouds
389,Taltal,CL,2022-02-07 01:54:50,-25.4,-70.4833,67.86,73,3,4.27,clear sky
390,Uruzgan,AF,2022-02-07 01:54:51,32.8333,66.0,33.28,54,0,6.78,clear sky
391,Kaoma,ZM,2022-02-07 01:54:51,-14.7833,24.8,64.13,98,99,4.99,light rain
392,Santa Isabel Do Rio Negro,BR,2022-02-07 01:54:51,-0.4139,-65.0192,72.23,97,95,2.35,overcast clouds
393,Ucluelet,CA,2022-02-07 01:54:52,48.9329,-125.5528,45.09,90,67,8.88,broken clouds
394,Bundaberg,AU,2022-02-07 01:54:52,-24.85,152.35,75.49,88,75,1.01,broken clouds
395,Maralal,KE,2022-02-07 01:54:53,1.0968,36.698,60.51,58,100,3.22,overcast clouds
396,Verkhnyaya Inta,RU,2022-02-07 01:54:53,65.9811,60.3094,8.78,80,100,7.31,overcast clouds
397,Half Moon Bay,US,2022-02-07 01:54:53,37.4636,-122.4286,62.87,63,0,1.01,clear sky
398,Newport,GB,2022-02-07 01:54:54,51.5877,-2.9984,43.83,81,34,12.55,scattered clouds
399,Santa Marta,CO,2022-02-07 01:51:32,11.2408,-74.199,82.45,65,20,12.66,few clouds
400,Havre-Saint-Pierre,CA,2022-02-07 01:54:55,50.2334,-63.5986,7.39,71,100,6.91,overcast clouds
401,Sherlovaya Gora,RU,2022-02-07 01:54:55,50.5667,116.25,-2.67,99,99,2.84,overcast clouds
402,Pangnirtung,CA,2022-02-07 01:54:56,66.1451,-65.7125,-37.5,96,100,3.98,overcast clouds
403,Luderitz,NA,2022-02-07 01:54:56,-26.6481,15.1594,68.68,74,49,3.22,scattered clouds
404,Morant Bay,JM,2022-02-07 01:54:57,17.8815,-76.4093,76.62,77,4,5.44,clear sky
405,Usevya,TZ,2022-02-07 01:54:57,-7.1,31.2333,65.03,95,100,2.1,overcast clouds
406,Sampit,ID,2022-02-07 01:54:57,-2.5333,112.95,74.64,95,100,1.74,light rain
407,Burnie,AU,2022-02-07 01:54:58,-41.0667,145.9167,70.95,51,0,10.51,clear sky
408,Plainview,US,2022-02-07 01:54:58,40.7765,-73.4673,31.51,78,94,1.01,overcast clouds
409,Elizabeth City,US,2022-02-07 01:54:59,36.2946,-76.2511,41.05,83,100,1.01,overcast clouds
410,Mongu,ZM,2022-02-07 01:54:59,-15.2484,23.1274,66.13,97,100,5.64,moderate rain
411,Kahului,US,2022-02-07 01:54:59,20.8947,-156.47,79.86,71,38,12.93,scattered clouds
412,Pathein,MM,2022-02-07 01:55:00,16.7833,94.7333,75.13,49,48,9.84,scattered clouds
413,Tayshet,RU,2022-02-07 01:55:00,55.9342,98.0044,14.0,90,100,3.83,overcast clouds
414,Kangaatsiaq,GL,2022-02-07 01:55:01,68.3065,-53.4641,7.84,86,100,24.25,overcast clouds
415,Herat,AF,2022-02-07 01:55:01,34.5,62.0,38.44,72,0,5.32,clear sky
416,Phonhong,LA,2022-02-07 01:55:02,18.5007,102.4166,71.42,65,95,0.2,overcast clouds
417,Kargasok,RU,2022-02-07 01:55:02,59.0556,80.8572,-1.55,100,97,4.92,overcast clouds
418,Iquitos,PE,2022-02-07 01:55:02,-3.7481,-73.2472,77.04,94,40,2.3,scattered clouds
419,Risti,EE,2022-02-07 01:55:03,58.9975,24.058,33.71,99,100,3.78,overcast clouds
420,Serebryansk,KZ,2022-02-07 01:55:03,49.6925,83.2892,-13.29,84,23,5.35,few clouds
421,Port Harcourt,NG,2022-02-07 01:55:04,4.7774,7.0134,77.83,86,0,3.51,clear sky
422,Jieshi,CN,2022-02-07 01:51:41,22.8134,115.8257,58.95,84,100,17.47,overcast clouds
423,Marsa Matruh,EG,2022-02-07 01:55:04,31.3525,27.2453,46.6,81,0,0.0,clear sky
424,Fomboni,KM,2022-02-07 01:55:05,-12.28,43.7425,82.29,76,2,9.17,moderate rain
425,Hidalgo,MX,2022-02-07 01:55:06,20.5,-99.0,55.58,64,65,4.25,broken clouds
426,Baculin,PH,2022-02-07 01:55:06,7.4525,126.5842,80.56,80,63,8.37,broken clouds
427,Cayenne,GF,2022-02-07 01:55:07,4.9333,-52.3333,80.1,87,75,3.0,broken clouds
428,Wenling,CN,2022-02-07 01:55:07,28.3669,121.36,42.91,91,100,3.38,overcast clouds
429,Braila,RO,2022-02-07 01:55:07,45.2667,27.9833,36.5,52,100,12.53,overcast clouds
430,Arlit,NE,2022-02-07 01:55:08,18.7369,7.3853,61.79,12,0,8.21,clear sky
431,Skovorodino,RU,2022-02-07 01:55:08,53.9833,123.9167,1.56,74,100,2.24,overcast clouds
432,Juba,SS,2022-02-07 01:55:09,4.8517,31.5825,71.08,29,46,3.91,scattered clouds
433,Raha,IN,2022-02-07 01:55:09,26.2333,92.5167,56.57,73,5,3.76,clear sky
434,Karasjok,NO,2022-02-07 01:55:09,69.4719,25.5112,19.51,100,100,3.62,overcast clouds
435,Chernyshevskiy,RU,2022-02-07 01:55:10,63.0128,112.4714,-6.63,98,100,2.89,overcast clouds
436,Sarangani,PH,2022-02-07 01:55:10,5.4033,125.4636,81.43,77,81,24.27,broken clouds
437,Salalah,OM,2022-02-07 01:55:11,17.0151,54.0924,68.58,28,83,15.17,broken clouds
438,Port Hueneme,US,2022-02-07 01:55:11,34.1478,-119.1951,72.61,52,0,5.3,clear sky
439,Acarau,BR,2022-02-07 01:55:12,-2.8856,-40.12,79.12,78,2,12.97,clear sky
440,Lerwick,GB,2022-02-07 01:55:12,60.1545,-1.1494,37.4,53,82,32.39,broken clouds
441,Lingyuan,CN,2022-02-07 01:55:12,41.24,119.4011,22.89,43,100,2.57,overcast clouds
442,Camocim,BR,2022-02-07 01:55:13,-2.9022,-40.8411,77.63,86,5,8.59,clear sky
443,Korla,CN,2022-02-07 01:55:03,41.7597,86.1469,22.6,49,73,3.51,broken clouds
444,Jalu,LY,2022-02-07 01:55:13,29.0331,21.5482,55.72,33,3,6.73,clear sky
445,Murgab,TM,2022-02-07 01:55:14,37.4966,61.9714,39.07,87,100,6.91,light intensity shower rain
446,Carson City,US,2022-02-07 01:50:25,39.1638,-119.7674,50.83,37,0,3.0,clear sky
447,Agirish,RU,2022-02-07 01:55:15,61.9247,63.0231,6.21,96,100,7.05,overcast clouds
448,Roebourne,AU,2022-02-07 01:55:15,-20.7833,117.1333,88.83,62,65,8.99,broken clouds
449,Anaconda,US,2022-02-07 01:55:15,46.1285,-112.9423,27.75,79,11,7.23,few clouds
450,Tiznit,MA,2022-02-07 01:55:16,29.5833,-9.5,61.21,23,4,6.26,clear sky
451,Kirovskiy,RU,2022-02-07 01:55:16,45.0917,133.5136,7.95,87,98,5.46,overcast clouds
452,Turukhansk,RU,2022-02-07 01:55:17,65.8167,87.9833,-25.38,100,45,3.89,scattered clouds
453,Moissac,FR,2022-02-07 01:55:18,44.1024,1.0945,50.27,84,92,17.98,overcast clouds
454,Axim,GH,2022-02-07 01:55:19,4.8699,-2.2405,78.19,87,100,4.59,overcast clouds
455,Stolin,BY,2022-02-07 01:55:19,51.8912,26.846,33.17,98,100,15.39,light snow
456,Viransehir,TR,2022-02-07 01:55:19,37.2353,39.7631,36.09,62,0,5.32,clear sky
457,Saint-Augustin,CA,2022-02-07 01:55:20,51.226,-58.6502,-23.22,91,16,5.3,few clouds
458,Santa Maria,BR,2022-02-07 01:55:21,-29.6842,-53.8069,65.5,68,0,2.3,clear sky
459,Biltine,TD,2022-02-07 01:55:21,14.5333,20.9167,61.07,19,0,14.14,clear sky
460,Kargopol,RU,2022-02-07 01:55:22,61.5071,38.9456,9.64,95,97,7.81,overcast clouds
461,Manono,CD,2022-02-07 01:55:22,-7.3,27.4167,67.3,99,100,2.3,light rain
462,Trat,TH,2022-02-07 01:55:22,12.5,102.5,84.25,51,100,8.34,overcast clouds
463,Hudson Bay,CA,2022-02-07 01:55:23,52.85,-102.3842,8.91,94,99,6.69,overcast clouds
464,San Patricio,US,2022-02-07 01:55:23,28.017,-97.5169,59.68,82,100,10.83,overcast clouds
465,Hambantota,LK,2022-02-07 01:55:24,6.1241,81.1185,77.34,88,40,4.61,scattered clouds
466,Lamar,US,2022-02-07 01:54:04,33.6668,-95.5836,48.11,34,0,0.0,clear sky
467,Kashi,CN,2022-02-07 01:55:26,39.4547,75.9797,28.26,79,40,4.47,scattered clouds
468,Strezhevoy,RU,2022-02-07 01:55:26,60.7333,77.5889,-2.02,98,10,7.92,clear sky
469,Egvekinot,RU,2022-02-07 01:55:27,66.3167,-179.1667,-11.78,84,1,8.55,clear sky
470,Uarini,BR,2022-02-07 01:55:27,-2.99,-65.1083,78.75,97,100,1.7,overcast clouds
471,Saint-Pierre,RE,2022-02-07 01:55:28,-21.3393,55.4781,78.48,78,0,6.91,clear sky
472,Pocone,BR,2022-02-07 01:55:28,-16.2567,-56.6228,73.92,93,100,4.29,overcast clouds
473,Novo Cruzeiro,BR,2022-02-07 01:55:28,-17.4681,-41.8753,64.56,97,100,1.3,overcast clouds
474,Naze,JP,2022-02-07 01:55:29,28.3667,129.4833,54.52,59,100,3.6,overcast clouds
475,Lewistown,US,2022-02-07 01:55:29,40.5992,-77.5714,30.18,68,0,3.44,light intensity drizzle
476,Newnan,US,2022-02-07 01:52:40,33.3807,-84.7997,47.71,50,100,1.01,overcast clouds
477,Mount Isa,AU,2022-02-07 01:55:30,-20.7333,139.5,87.57,40,75,11.5,broken clouds
478,Hasaki,JP,2022-02-07 01:52:57,35.7333,140.8333,45.28,37,6,9.13,clear sky
479,Kytmanovo,RU,2022-02-07 01:55:30,53.4593,85.4479,-3.5,98,100,2.42,overcast clouds
480,Alihe,CN,2022-02-07 01:52:12,50.5667,123.7167,7.18,68,68,2.82,broken clouds
481,Palu,ID,2022-02-07 01:55:32,-0.8917,119.8707,88.36,61,99,3.0,overcast clouds
482,Roscommon,IE,2022-02-07 01:55:33,53.6333,-8.1833,41.29,88,80,4.97,broken clouds
483,Akyab,MM,2022-02-07 01:55:33,20.15,92.9,62.11,55,96,6.64,overcast clouds
484,Businga,CD,2022-02-07 01:55:33,3.3333,20.8833,68.81,33,96,3.29,overcast clouds
485,Asuncion Nochixtlan,MX,2022-02-07 01:55:34,17.4667,-97.2333,53.65,75,46,3.96,scattered clouds
486,Matagami,CA,2022-02-07 01:55:34,49.7502,-77.6328,8.71,85,100,0.0,light snow
487,Cape Coast,GH,2022-02-07 01:55:35,5.1053,-1.2466,79.36,87,98,8.32,overcast clouds
488,Novyy Urengoy,RU,2022-02-07 01:55:35,66.0833,76.6333,-21.19,100,80,1.83,broken clouds
489,Pinotepa Nacional,MX,2022-02-07 01:55:36,16.3167,-98.0167,73.67,78,10,0.36,clear sky
490,Nador,MA,2022-02-07 01:54:15,35.174,-2.9287,57.45,82,40,5.75,scattered clouds
491,Nantucket,US,2022-02-07 01:52:32,41.2835,-70.0995,32.14,70,0,10.36,clear sky
492,Phalaborwa,ZA,2022-02-07 01:55:36,-23.943,31.1411,70.88,85,6,9.64,clear sky
493,Muli,MV,2022-02-07 01:55:37,2.9167,73.5667,81.45,63,14,11.41,few clouds
494,Namatanai,PG,2022-02-07 01:55:37,-3.6667,152.4333,85.93,65,100,6.38,overcast clouds
495,Sobolevo,RU,2022-02-07 01:55:38,54.4299,31.8996,30.18,94,99,14.34,light snow
496,Golden,US,2022-02-07 01:55:38,39.7555,-105.2211,32.14,55,20,1.99,few clouds
497,Nagua,DO,2022-02-07 01:55:40,19.3832,-69.8474,74.44,90,32,6.22,scattered clouds
498,Wencheng,CN,2022-02-07 01:55:40,33.0559,113.7978,32.49,83,100,6.64,snow
499,Moanda,GA,2022-02-07 01:55:40,-1.5575,13.2178,71.67,86,81,3.02,broken clouds
500,Vostok,RU,2022-02-07 01:55:41,46.4856,135.8833,5.11,83,98,4.14,overcast clouds
501,Ascension,US,2022-02-07 01:55:41,30.2169,-90.9001,46.27,67,0,0.0,clear sky
502,Kasongo-Lunda,CD,2022-02-07 01:55:42,-6.4667,16.8167,69.71,98,100,1.3,overcast clouds
503,Biak,ID,2022-02-07 01:51:45,-0.9131,122.8766,82.76,65,98,1.86,overcast clouds
504,Santa Cruz,BO,2022-02-07 01:54:40,-17.8,-63.1667,74.66,73,40,5.75,scattered clouds
505,Kisangani,CD,2022-02-07 01:55:43,0.5167,25.2,68.04,55,100,1.25,overcast clouds
506,Atar,MR,2022-02-07 01:55:44,20.5169,-13.0499,69.67,11,0,5.5,clear sky
507,Chapais,CA,2022-02-07 01:55:45,49.7834,-74.8492,4.78,95,100,6.08,light snow
508,Ipixuna,BR,2022-02-07 01:55:45,-1.7625,-48.8043,75.15,97,100,2.62,heavy intensity rain
509,Cherdakly,RU,2022-02-07 01:55:46,54.3594,48.845,19.35,93,100,6.71,overcast clouds
510,Chateauroux,FR,2022-02-07 01:55:47,46.8167,1.7,50.0,93,100,18.41,overcast clouds
511,Lodingen,NO,2022-02-07 01:55:47,68.414,15.9951,30.43,69,100,1.97,overcast clouds
512,Neepawa,CA,2022-02-07 01:53:11,50.2289,-99.4664,1.8,96,100,8.99,light snow
513,Cartagena,CO,2022-02-07 01:55:48,10.3997,-75.5144,78.42,78,40,10.36,scattered clouds
514,Nakhon Thai,TH,2022-02-07 01:55:49,17.1006,100.8374,81.39,59,100,2.28,overcast clouds
515,Tura,IN,2022-02-07 01:55:49,25.5198,90.2201,56.55,69,0,1.88,clear sky
516,Oxford,GB,2022-02-07 01:55:50,51.7522,-1.256,41.92,80,9,1.99,clear sky
517,Lagos,NG,2022-02-07 01:53:29,6.5833,3.75,80.92,96,36,1.43,scattered clouds
518,Rio Grande,BR,2022-02-07 01:53:37,-32.035,-52.0986,64.51,61,0,14.74,clear sky
519,Lompoc,US,2022-02-07 01:55:51,34.6391,-120.4579,62.91,67,0,9.22,clear sky
520,Behbahan,IR,2022-02-07 01:55:52,30.5959,50.2417,42.12,65,0,6.53,clear sky
521,Umm Lajj,SA,2022-02-07 01:55:53,25.0213,37.2685,65.62,36,0,15.19,clear sky
522,Novobirilyussy,RU,2022-02-07 01:55:53,56.9514,90.6661,2.82,96,52,4.54,broken clouds
