City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Balykshi,KZ,2022-02-07 00:15:15,47.0667,51.8667,21.2,93,75,6.71
286,Lavrentiya,RU,2022-02-07 00:15:15,65.5833,-171.0,-10.93,93,15,5.55
287,Altus,US,2022-02-07 00:11:13,34.6381,-99.334,53.67,40,0,17.27
288,Tinaquillo,VE,2022-02-07 00:15:16,9.9186,-68.3047,75.11,75,62,5.77
289,Sayyan,YE,2022-02-07 00:15:16,15.1718,44.3244,49.75,51,33,3.09
290,Cristalina,BR,2022-02-07 00:15:17,-16.7686,-47.6136,61.75,98,100,2.98
291,Zyryanka,RU,2022-02-07 00:15:17,65.75,150.85,-34.62,98,48,4.94
292,Preobrazheniye,RU,2022-02-07 00:15:18,42.9019,133.9064,12.99,59,25,8.88
293,Kupang,ID,2022-02-07 00:13:52,-10.1667,123.5833,82.29,81,56,8.12
294,Yumen,CN,2022-02-07 00:15:18,40.2833,97.2,11.19,83,61,10.56
295,Geraldton,AU,2022-02-07 00:15:19,-28.7667,114.6,72.01,49,75,13.8
296,Avera,US,2022-02-07 00:05:59,33.194,-82.5271,46.71,53,100,6.15
297,Ancud,CL,2022-02-07 00:11:24,-41.8697,-73.8203,66.22,82,8,4.18
298,Rantepao,ID,2022-02-07 00:15:20,-2.9701,119.8978,72.39,90,90,0.2
299,Madimba,TZ,2022-02-07 00:15:20,-10.4,40.3333,79.57,85,87,9.06
300,Yarada,IN,2022-02-07 00:15:20,17.65,83.2667,66.52,94,20,2.3
301,Sobolevo,RU,2022-02-07 00:05:49,54.4299,31.8996,30.24,97,100,14.47
302,Longyearbyen,SJ,2022-02-07 00:15:00,78.2186,15.6401,19.24,68,20,12.66
303,Minab,IR,2022-02-07 00:15:21,27.1467,57.0801,56.7,64,0,1.74
304,Faanui,PF,2022-02-07 00:06:01,-16.4833,-151.75,81.66,74,94,20.27
305,Fraserburgh,GB,2022-02-07 00:15:22,57.6874,-2.0184,39.09,69,16,23.76
306,Novobirilyussy,RU,2022-02-07 00:15:22,56.9514,90.6661,12.6,89,100,6.44
307,Lumeje,AO,2022-02-07 00:15:23,-11.55,20.7833,64.8,82,100,4.79
308,Nanortalik,GL,2022-02-07 00:15:23,60.1432,-45.2371,18.61,63,100,34.92
309,Khatanga,RU,2022-02-07 00:11:09,71.9667,102.5,-15.41,98,99,9.26
310,Lorengau,PG,2022-02-07 00:15:24,-2.0226,147.2712,82.96,79,100,8.5
311,Ngunguru,NZ,2022-02-07 00:12:53,-35.6167,174.5,76.15,98,100,7.43
312,Cap Malheureux,MU,2022-02-07 00:15:24,-19.9842,57.6142,79.29,83,90,3.0
313,De-Kastri,RU,2022-02-07 00:15:25,51.4667,140.7833,5.29,94,100,9.71
314,Bayan,CN,2022-02-07 00:15:25,46.0833,127.4,-5.3,99,95,2.86
315,Garchitorena,PH,2022-02-07 00:15:26,13.8804,123.6946,77.9,85,72,12.86
316,Pyapon,MM,2022-02-07 00:15:26,16.2833,95.6833,66.65,61,61,8.14
317,Sikasso,ML,2022-02-07 00:15:27,10.9167,-7.0,74.73,13,0,4.92
318,Naze,JP,2022-02-07 00:15:27,28.3667,129.4833,52.72,58,100,4.85
319,Lagoa,PT,2022-02-07 00:16:28,39.05,-27.9833,59.67,87,41,16.33
320,Kem,RU,2022-02-07 00:16:28,64.9555,34.5793,11.35,95,93,13.24
321,Saint-Pierre,RE,2022-02-07 00:16:29,-21.3393,55.4781,76.68,78,0,5.75
322,Tuatapere,NZ,2022-02-07 00:16:29,-46.1333,167.6833,60.82,47,1,6.15
323,Turbat,PK,2022-02-07 00:16:29,26.0023,63.044,65.5,90,0,3.02
324,Heihe,CN,2022-02-07 00:16:30,50.2441,127.4902,-3.42,96,100,1.32
325,Lujan,AR,2022-02-07 00:16:30,-34.5703,-59.105,69.98,70,43,1.99
326,Goundi,TD,2022-02-07 00:16:31,9.3627,17.366,73.9,20,47,4.0
327,Alta Floresta,BR,2022-02-07 00:16:31,-9.8756,-56.0861,73.36,95,71,0.81
328,Mehamn,NO,2022-02-07 00:16:31,71.0357,27.8492,16.5,86,32,13.67
329,Sisimiut,GL,2022-02-07 00:16:27,66.9395,-53.6735,0.99,91,100,7.96
330,Burnie,AU,2022-02-07 00:12:27,-41.0667,145.9167,63.86,63,13,10.96
331,San Buenaventura,MX,2022-02-07 00:16:32,27.0833,-101.5333,63.52,63,40,18.41
332,Lasa,IT,2022-02-07 00:13:10,46.6166,10.7002,39.94,85,100,4.7
333,Boende,CD,2022-02-07 00:16:33,-0.2167,20.8667,76.26,50,99,1.59
334,Lukovetskiy,RU,2022-02-07 00:16:33,64.2956,41.9211,10.38,93,100,8.1
335,Aranos,NA,2022-02-07 00:16:34,-24.1333,19.1167,76.3,49,80,10.22
336,Port Augusta,AU,2022-02-07 00:16:34,-32.5,137.7667,88.7,21,9,19.42
337,Alice Springs,AU,2022-02-07 00:16:34,-23.7,133.8833,80.15,32,0,6.91
338,Madang,PG,2022-02-07 00:16:35,-5.2246,145.7966,83.62,72,73,5.68
339,Muros,ES,2022-02-07 00:13:54,42.7762,-9.0603,48.7,89,36,8.52
340,Ciudad Bolivar,VE,2022-02-07 00:16:35,8.1222,-63.5497,84.13,59,86,15.75
341,Azul,AR,2022-02-07 00:14:47,-36.777,-59.8585,63.34,94,55,8.19
342,Dunedin,NZ,2022-02-07 00:16:36,-45.8742,170.5036,63.81,61,56,5.01
343,Zhangye,CN,2022-02-07 00:16:37,38.9342,100.4517,11.35,80,31,1.59
344,Jiaojiang,CN,2022-02-07 00:16:37,28.6803,121.4428,44.01,93,100,2.75
345,Shadrinsk,RU,2022-02-07 00:16:37,56.0852,63.6335,-7.2,96,89,6.06
346,Aksarka,RU,2022-02-07 00:15:33,66.5606,67.7975,-13.9,100,94,6.93
347,Dwarka,IN,2022-02-07 00:16:38,22.2394,68.9678,67.33,64,4,7.49
348,Kungurtug,RU,2022-02-07 00:16:38,50.5994,97.5228,-13.27,94,34,1.7
349,Watsa,CD,2022-02-07 00:16:39,3.0372,29.5355,63.25,38,98,0.78
350,Williams Lake,CA,2022-02-07 00:16:39,52.1415,-122.1445,44.17,67,75,6.91
351,Curup,ID,2022-02-07 00:16:40,-3.4667,102.5333,66.99,96,99,2.08
352,Victoria Point,AU,2022-02-07 00:16:40,-27.5833,153.3,82.69,59,53,11.99
353,Arandis,NA,2022-02-07 00:16:41,-22.4167,14.9667,63.46,62,96,0.85
354,Mpanda,TZ,2022-02-07 00:16:41,-6.3655,31.0409,65.05,97,100,2.71
355,Thap Than,TH,2022-02-07 00:16:41,15.4606,99.8917,76.71,63,45,1.23
356,Tripoli,LY,2022-02-07 00:16:42,32.8752,13.1875,58.28,78,97,10.02
357,Casa Nova,BR,2022-02-07 00:16:42,-9.4167,-41.1333,76.98,45,80,6.98
358,Cheremushskiy,RU,2022-02-07 00:16:43,61.2731,47.2636,9.97,98,91,3.83
359,Lazurne,UA,2022-02-07 00:16:43,46.084,32.5295,38.01,81,100,20.78
360,Vila Velha,BR,2022-02-07 00:16:44,-20.3297,-40.2925,80.55,86,75,8.01
361,Narathiwat,TH,2022-02-07 00:16:44,6.3333,101.75,78.66,92,86,1.66
362,Ishigaki,JP,2022-02-07 00:16:44,24.3448,124.1572,66.33,72,75,13.8
363,Beringovskiy,RU,2022-02-07 00:12:16,63.05,179.3167,-13.74,95,34,5.48
364,The Valley,AI,2022-02-07 00:16:45,18.217,-63.0578,77.09,73,94,22.66
365,Benoy,TD,2022-02-07 00:16:45,8.9833,16.3199,73.04,21,40,4.72
366,Tubuala,PA,2022-02-07 00:16:46,9.5167,-79.0333,82.51,74,6,10.31
367,Santiago,CL,2022-02-07 00:12:52,-33.4569,-70.6483,81.28,28,0,5.41
368,Ondjiva,AO,2022-02-07 00:17:46,-17.0667,15.7333,66.0,89,100,4.12
369,Anloga,GH,2022-02-07 00:17:47,5.7947,0.8973,80.08,83,65,6.26
370,Novyy Urengoy,RU,2022-02-07 00:17:47,66.0833,76.6333,-21.28,100,77,0.72
371,Mikhaylovka,RU,2022-02-07 00:17:48,50.06,43.2379,26.33,96,100,8.95
372,La Seyne-Sur-Mer,FR,2022-02-07 00:17:48,43.0982,5.8847,52.65,69,44,11.99
373,Zhuhai,CN,2022-02-07 00:17:49,22.2769,113.5678,62.71,94,40,14.97
374,Cockburn Town,TC,2022-02-07 00:17:49,21.4612,-71.1419,75.16,57,20,9.22
375,Paita,PE,2022-02-07 00:17:50,-5.0892,-81.1144,72.41,78,52,15.37
376,Taloqan,AF,2022-02-07 00:17:50,36.7361,69.5345,38.86,87,99,1.48
377,Coahuayana,MX,2022-02-07 00:14:07,18.7333,-103.6833,85.48,49,31,4.63
378,Guilin,CN,2022-02-07 00:17:51,25.2819,110.2864,42.91,93,100,5.1
379,Alotenango,GT,2022-02-07 00:17:51,14.4803,-90.8075,69.37,86,83,0.31
380,Viedma,AR,2022-02-07 00:17:52,-40.8135,-62.9967,64.13,65,2,12.88
381,Eyl,SO,2022-02-07 00:17:52,7.9803,49.8164,73.38,75,98,14.25
382,Diffa,NE,2022-02-07 00:17:53,13.3154,12.6113,63.81,32,0,10.56
383,Sarany,RU,2022-02-07 00:17:53,58.5,58.8833,7.12,96,100,11.86
384,Namibe,AO,2022-02-07 00:17:53,-15.1961,12.1522,73.67,68,97,10.38
385,Souillac,MU,2022-02-07 00:15:18,-20.5167,57.5167,79.18,83,40,8.05
386,Hamilton,US,2022-02-07 00:17:54,39.1834,-84.5333,32.77,78,0,0.0
387,Ekhabi,RU,2022-02-07 00:17:54,53.5102,142.9671,2.14,95,100,23.91
388,Plerin,FR,2022-02-07 00:17:55,48.5425,-2.7798,51.21,88,89,8.01
389,Palmer,US,2022-02-07 00:15:04,42.1584,-72.3287,24.35,70,100,2.66
390,Asyut,EG,2022-02-07 00:17:55,27.181,31.1837,52.63,53,0,6.35
391,Leningradskiy,RU,2022-02-07 00:17:56,69.3833,178.4167,-24.29,99,30,3.13
392,Zhigansk,RU,2022-02-07 00:17:56,66.7697,123.3711,-31.94,100,94,4.7
393,Paragominas,BR,2022-02-07 00:17:57,-2.9667,-47.4833,72.99,99,99,4.99
394,San Cristobal,VE,2022-02-07 00:17:57,7.7669,-72.225,69.98,75,81,1.25
395,Misratah,LY,2022-02-07 00:17:58,32.3754,15.0925,58.84,76,99,4.0
396,Imperia,IT,2022-02-07 00:17:58,43.9667,7.7833,45.99,73,70,4.7
397,Karlskoga,SE,2022-02-07 00:17:59,59.3267,14.5239,31.32,96,34,3.56
398,Winnemucca,US,2022-02-07 00:17:59,40.973,-117.7357,53.65,22,0,10.36
399,Barbosa Ferraz,BR,2022-02-07 00:17:59,-24.03,-52.0117,69.89,70,49,2.98
400,Zhanaozen,KZ,2022-02-07 00:18:00,43.3,52.8,34.11,84,94,5.75
401,Buala,SB,2022-02-07 00:18:00,-8.145,159.5921,86.11,70,100,12.06
402,Madinat Sittah Uktubar,EG,2022-02-07 00:18:01,29.8167,31.05,53.2,55,0,4.07
403,Yevpatoriya,UA,2022-02-07 00:18:01,45.1972,33.3558,40.84,71,99,18.68
404,Salalah,OM,2022-02-07 00:16:53,17.0151,54.0924,75.29,27,0,14.97
405,Necochea,AR,2022-02-07 00:17:08,-38.5473,-58.7368,61.03,74,75,14.63
406,Portobelo,PA,2022-02-07 00:18:03,9.55,-79.65,81.01,78,10,9.42
407,Pokhara,NP,2022-02-07 00:15:02,28.2333,83.9833,46.8,72,14,2.71
408,Tomatlan,MX,2022-02-07 00:18:04,19.9333,-105.25,81.18,50,29,10.29
409,Husavik,IS,2022-02-07 00:17:37,66.0449,-17.3389,19.31,92,99,10.11
410,Kieta,PG,2022-02-07 00:18:05,-6.2167,155.6333,85.93,67,100,8.3
411,Chahal,GT,2022-02-07 00:18:05,15.75,-89.5667,66.38,98,99,1.28
412,Sumbe,AO,2022-02-07 00:18:06,-11.2061,13.8437,74.43,79,72,3.8
413,Konstantinovka,RU,2022-02-07 00:19:06,49.6167,127.9833,-8.68,97,100,2.46
414,Tromso,NO,2022-02-07 00:18:48,69.6496,18.957,28.42,59,0,17.27
415,Williston,US,2022-02-07 00:14:23,48.147,-103.618,40.91,86,94,6.98
416,Tessalit,ML,2022-02-07 00:18:26,20.1986,1.0114,62.55,14,0,5.77
417,Tulum,MX,2022-02-07 00:19:07,20.2167,-87.4667,74.93,93,18,4.14
418,Iqaluit,CA,2022-02-07 00:16:34,63.7506,-68.5145,-38.31,65,0,3.0
419,Odienne,CI,2022-02-07 00:19:08,9.51,-7.5692,75.27,16,0,2.82
420,Ust-Nera,RU,2022-02-07 00:19:08,64.5667,143.2,-24.5,82,3,2.39
421,Cisterna,BR,2022-02-07 00:19:09,-11.9287,-41.8553,68.95,87,97,5.3
422,Tekeli,KZ,2022-02-07 00:19:09,44.83,78.8239,24.96,73,100,6.4
423,Pacifica,US,2022-02-07 00:15:03,37.6138,-122.4869,70.48,56,0,8.05
424,Pangnirtung,CA,2022-02-07 00:17:44,66.1451,-65.7125,-35.27,98,100,2.64
425,Port Lincoln,AU,2022-02-07 00:19:10,-34.7333,135.8667,77.85,49,0,16.93
426,Svolvaer,NO,2022-02-07 00:19:11,68.2342,14.5683,30.49,73,100,4.9
427,Kosa,RU,2022-02-07 00:19:11,59.9445,54.9977,15.42,88,100,6.87
428,Ust-Kulom,RU,2022-02-07 00:19:11,61.6864,53.6902,16.47,92,100,7.25
429,Maldonado,UY,2022-02-07 00:15:27,-34.6667,-54.9167,65.23,87,82,19.69
430,Whittlesea,ZA,2022-02-07 00:19:12,-32.1759,26.8244,67.44,68,69,4.72
431,Sola,VU,2022-02-07 00:19:12,-13.8833,167.55,82.94,80,100,19.8
432,Tanout,NE,2022-02-07 00:19:13,14.9709,8.8879,60.78,13,0,12.55
433,Smithers,CA,2022-02-07 00:19:13,54.7804,-127.1743,37.72,75,75,5.75
434,Moose Factory,CA,2022-02-07 00:19:14,51.2585,-80.6094,-2.2,78,0,5.75
435,Namatanai,PG,2022-02-07 00:19:14,-3.6667,152.4333,85.14,65,41,5.66
436,Joshimath,IN,2022-02-07 00:14:18,30.5667,79.5667,38.21,68,44,4.92
437,Kerema,PG,2022-02-07 00:19:15,-7.9631,145.7785,84.67,64,94,2.21
438,Effingham,US,2022-02-07 00:19:15,32.3669,-81.3332,44.83,93,98,9.37
439,Flinders,AU,2022-02-07 00:17:33,-34.5833,150.8552,72.18,70,68,11.99
440,Pindi Bhattian,PK,2022-02-07 00:19:16,31.8978,73.273,50.02,60,80,5.12
441,Emerald,AU,2022-02-07 00:14:50,-23.5333,148.1667,79.34,46,0,13.67
442,Awbari,LY,2022-02-07 00:19:17,26.5921,12.7805,55.06,23,66,7.63
443,Gayeri,BF,2022-02-07 00:19:17,12.6497,0.4931,72.1,15,0,9.35
444,Capim Grosso,BR,2022-02-07 00:19:17,-11.3811,-40.0128,77.77,67,100,12.46
445,Pringsewu,ID,2022-02-07 00:19:18,-5.3582,104.9744,72.99,94,97,2.06
446,Nador,MA,2022-02-07 00:16:51,35.174,-2.9287,57.45,82,40,6.91
447,Santa Fe,AR,2022-02-07 00:15:32,-31.6333,-60.7,73.0,44,0,1.99
448,Makarska,HR,2022-02-07 00:19:19,43.2969,17.0178,51.94,89,61,16.78
449,Micheweni,TZ,2022-02-07 00:19:19,-4.9667,39.8333,79.86,84,100,6.04
450,Otane,NZ,2022-02-07 00:19:19,-39.8833,176.6333,64.0,97,100,6.82
451,Batagay,RU,2022-02-07 00:19:15,67.6333,134.6333,-35.86,96,100,2.08
452,Vao,NC,2022-02-07 00:19:20,-22.6667,167.4833,80.71,82,70,4.76
453,Najran,SA,2022-02-07 00:19:21,17.4924,44.1277,52.45,53,61,4.18
454,Blytheville,US,2022-02-07 00:19:21,35.9273,-89.919,39.34,59,0,0.0
455,Comodoro Rivadavia,AR,2022-02-07 00:19:21,-45.8667,-67.5,69.66,43,0,3.44
456,Portland,US,2022-02-07 00:19:22,45.5234,-122.6762,61.77,66,20,1.99
457,Constitucion,CL,2022-02-07 00:16:21,-35.3333,-72.4167,60.84,76,7,9.13
458,Requena,ES,2022-02-07 00:19:23,39.4883,-1.1004,46.13,65,26,4.38
459,Saint-Leu,RE,2022-02-07 00:18:17,-21.15,55.2833,76.06,76,100,2.98
460,Zemio,CF,2022-02-07 00:20:23,5.0314,25.1361,65.53,26,71,3.71
461,Sulangan,PH,2022-02-07 00:20:24,11.1373,123.7228,79.7,75,98,14.58
462,General Roca,AR,2022-02-07 00:20:24,-39.0333,-67.5833,79.2,16,0,12.35
463,Severobaykalsk,RU,2022-02-07 00:20:24,55.65,109.3167,3.79,88,97,4.23
464,Mao,ES,2022-02-07 00:16:30,39.8885,4.2658,48.76,93,20,4.61
465,Verkhnyaya Inta,RU,2022-02-07 00:20:25,65.9811,60.3094,0.99,88,24,7.78
466,Acarau,BR,2022-02-07 00:20:25,-2.8856,-40.12,79.81,79,33,14.07
467,Saint-Joseph,RE,2022-02-07 00:20:26,-21.3667,55.6167,75.58,80,99,9.17
468,Vera Cruz,BR,2022-02-07 00:16:45,-12.6333,-41.0333,71.38,83,100,3.22
469,Ginir,ET,2022-02-07 00:20:26,7.1333,40.7,57.85,23,74,4.59
470,Mangai,CD,2022-02-07 00:20:27,-4.05,19.5333,71.06,94,100,1.72
471,Dudinka,RU,2022-02-07 00:20:28,69.4058,86.1778,-35.52,100,24,3.62
472,Sabang,ID,2022-02-07 00:17:07,5.8933,95.3214,77.97,86,100,10.47
473,Yeppoon,AU,2022-02-07 00:20:28,-23.1333,150.7333,80.38,60,7,14.2
474,Gravdal,NO,2022-02-07 00:19:11,68.1214,13.5031,34.36,67,100,3.74
475,Debre Tabor,ET,2022-02-07 00:20:29,11.85,38.0167,53.02,64,63,3.85
476,Imbituba,BR,2022-02-07 00:20:29,-28.24,-48.6703,76.89,86,42,5.59
477,Gueret,FR,2022-02-07 00:20:30,46.1667,1.8667,45.23,95,100,12.44
478,Northam,GB,2022-02-07 00:20:30,51.0333,-4.2167,46.62,76,14,17.96
479,Manado,ID,2022-02-07 00:20:31,1.487,124.8455,81.37,89,40,3.44
480,Kaeo,NZ,2022-02-07 00:20:31,-35.1,173.7833,76.32,98,100,5.77
481,Shimoda,JP,2022-02-07 00:20:32,34.6667,138.95,44.1,81,79,1.74
482,Colombia,CU,2022-02-07 00:20:32,20.9881,-77.4297,74.12,59,4,14.14
483,Mayumba,GA,2022-02-07 00:20:32,-3.432,10.6554,76.59,90,69,6.24
484,Port Macquarie,AU,2022-02-07 00:20:33,-31.4333,152.9167,69.89,71,86,15.99
485,Asau,RO,2022-02-07 00:20:33,46.4333,26.4,35.96,64,100,6.13
486,Grindavik,IS,2022-02-07 00:18:28,63.8424,-22.4338,32.47,64,100,28.77
487,Cape Canaveral,US,2022-02-07 00:16:28,28.4058,-80.6048,69.98,84,20,0.0
488,Yerbogachen,RU,2022-02-07 00:20:34,61.2767,108.0108,-14.44,100,95,1.79
489,Mill Valley,US,2022-02-07 00:20:35,37.906,-122.545,70.9,56,0,1.99
490,Powell River,CA,2022-02-07 00:20:35,49.8496,-124.5361,46.99,87,75,5.75
491,Taga,RO,2022-02-07 00:20:36,46.95,24.05,30.52,95,82,2.8
492,Idritsa,RU,2022-02-07 00:20:36,56.3316,28.8988,32.95,98,100,9.53
493,Airai,TL,2022-02-07 00:19:03,-8.9266,125.4092,68.97,74,71,1.21
494,Jizan,SA,2022-02-07 00:20:38,17.3333,42.6667,76.14,69,32,5.03
495,Beloha,MG,2022-02-07 00:20:38,-25.1667,45.05,74.25,93,100,15.17
496,Neyshabur,IR,2022-02-07 00:20:39,36.2133,58.7958,34.97,79,64,0.69
497,Ballachulish,GB,2022-02-07 00:20:39,56.6774,-5.1308,42.89,87,12,4.18
498,Pavlodar,KZ,2022-02-07 00:16:45,52.3,76.95,-2.4,71,0,15.66
499,Kidal,ML,2022-02-07 00:20:40,18.4411,1.4078,64.2,13,0,10.31
500,Kushima,JP,2022-02-07 00:20:40,31.4583,131.2333,42.31,57,92,4.59
501,Huarmey,PE,2022-02-07 00:15:48,-10.0681,-78.1522,71.73,77,54,7.7
502,Melton,AU,2022-02-07 00:16:57,-37.6833,144.5833,80.28,42,0,1.54
503,Praya,CV,2022-02-07 00:19:03,14.9215,-23.5087,70.34,78,0,18.41
504,Beian,NO,2022-02-07 00:21:41,63.6559,9.5683,39.29,87,75,32.21
505,Jonkoping,SE,2022-02-07 00:21:42,57.7814,14.1562,33.91,100,75,9.22
506,Probolinggo,ID,2022-02-07 00:21:42,-7.7543,113.2159,80.46,83,99,1.54
507,Tabuk,PH,2022-02-07 00:21:43,17.4189,121.4443,69.71,95,100,1.36
508,Obo,CF,2022-02-07 00:21:43,5.3998,26.4869,67.03,21,81,4.88
509,Senneterre,CA,2022-02-07 00:19:55,48.3835,-77.2328,12.42,91,100,9.55
510,Dolinsk,RU,2022-02-07 00:21:44,47.35,142.8,17.46,88,94,3.49
511,Ketchikan,US,2022-02-07 00:21:30,55.3422,-131.6461,46.38,93,100,16.11
512,Marawi,PH,2022-02-07 00:21:44,7.9986,124.2928,68.65,74,31,2.24
513,Yonezawa,JP,2022-02-07 00:21:45,37.9167,140.1167,32.13,88,93,11.99
514,Tabou,CI,2022-02-07 00:21:45,4.423,-7.3528,79.23,82,88,7.47
515,Ornskoldsvik,SE,2022-02-07 00:19:29,63.2909,18.7153,25.75,100,100,3.44
516,Gulbarga,IN,2022-02-07 00:21:46,17.3333,76.8333,67.5,47,95,5.48
517,Bengkulu,ID,2022-02-07 00:21:46,-3.8004,102.2655,75.04,88,97,7.67
518,Cobija,BO,2022-02-07 00:21:47,-11.0267,-68.7692,73.17,97,100,4.18
519,Nipawin,CA,2022-02-07 00:21:47,53.3668,-104.0009,12.24,85,100,12.66
520,Veydelevka,RU,2022-02-07 00:21:48,50.1521,38.4492,27.1,97,100,8.41
521,Henties Bay,NA,2022-02-07 00:21:48,-22.116,14.2845,69.85,81,92,5.93
522,Rahuri,IN,2022-02-07 00:21:48,19.3833,74.65,63.28,43,40,6.13
523,Labuhan,ID,2022-02-07 00:20:11,-6.8844,112.2051,79.25,85,100,5.23
524,Varzea Alegre,BR,2022-02-07 00:19:20,-5.35,-40.3833,81.79,49,63,3.31
525,Narsaq,GL,2022-02-07 00:21:39,60.9167,-46.05,8.82,85,100,0.6
526,Erenhot,CN,2022-02-07 00:21:50,43.6475,111.9767,1.27,87,5,5.06
527,Ampanihy,MG,2022-02-07 00:17:13,-24.7,44.75,74.46,86,100,13.82
528,Talcahuano,CL,2022-02-07 00:21:50,-36.7167,-73.1167,61.05,82,0,8.08
529,Loiza,PR,2022-02-07 00:21:51,18.4313,-65.8802,73.85,95,100,6.91
530,Sambava,MG,2022-02-07 00:21:51,-14.2667,50.1667,75.38,90,88,4.65
531,Pudozh,RU,2022-02-07 00:21:52,61.8099,36.5345,14.77,92,98,8.05
532,Nouakchott,MR,2022-02-07 00:21:52,18.0858,-15.9785,66.13,63,8,13.15
533,Jacareacanga,BR,2022-02-07 00:21:52,-6.2222,-57.7528,73.89,95,97,2.1
534,Sistranda,NO,2022-02-07 00:18:21,63.7256,8.834,39.16,71,99,25.34
535,Tambovka,RU,2022-02-07 00:21:53,50.0969,128.0489,-3.89,100,100,2.01
536,Santa Rosa,PH,2022-02-07 00:21:54,14.3122,121.1114,78.78,88,96,15.26
537,Naco,MX,2022-02-07 00:21:54,31.3347,-109.9483,59.09,17,0,10.31
538,Miraflores,MX,2022-02-07 00:21:54,19.2167,-98.8083,68.41,52,63,5.5
539,Plouzane,FR,2022-02-07 00:21:55,48.3833,-4.6167,51.98,90,75,13.8
540,Bagotville,AU,2022-02-07 00:21:55,-28.9833,153.4167,70.79,80,82,14.12
541,Kotli Loharan,PK,2022-02-07 00:21:56,32.5883,74.4932,49.89,93,40,0.0
542,Safaga,EG,2022-02-07 00:21:56,26.7292,33.9365,60.64,47,0,14.32
543,Changping,CN,2022-02-07 00:21:57,40.2186,116.2197,26.24,41,84,6.78
544,Arawa,PG,2022-02-07 00:21:57,-6.2132,155.5367,87.22,63,100,5.61
545,Kimbe,PG,2022-02-07 00:21:57,-5.5502,150.1429,85.77,68,87,3.6
546,Grand Gaube,MU,2022-02-07 00:20:07,-20.0064,57.6608,79.2,83,90,5.99
547,Nemuro,JP,2022-02-07 00:21:58,43.3236,145.575,28.83,73,55,11.61
548,Bam,IR,2022-02-07 00:21:59,29.106,58.357,48.13,35,2,2.64
549,Krasnoarmeysk,RU,2022-02-07 00:22:59,51.0239,45.6969,12.29,97,98,4.23
550,Alghero,IT,2022-02-07 00:22:59,40.5589,8.3181,53.69,71,40,8.05
551,Gamba,GA,2022-02-07 00:23:00,-2.65,10.0,76.53,90,25,5.75
552,Bakel,SN,2022-02-07 00:23:00,14.905,-12.4568,78.31,9,0,9.89
553,Amapa,BR,2022-02-07 00:23:01,1.0,-52.0,71.64,100,100,2.06
554,Mountain Home,US,2022-02-07 00:23:01,43.133,-115.6912,38.8,100,0,9.22
555,Garowe,SO,2022-02-07 00:23:01,8.4054,48.4845,66.27,75,100,9.75
556,Havelock,US,2022-02-07 00:22:04,34.8791,-76.9013,46.02,81,65,3.0
557,Sawakin,SD,2022-02-07 00:23:02,19.1059,37.3321,68.25,61,6,10.27
558,Tucuman,AR,2022-02-07 00:20:14,-26.8241,-65.2226,69.8,83,75,3.44
559,Banjar,ID,2022-02-07 00:23:03,-8.19,114.9675,82.26,83,94,3.11
560,Port Hardy,CA,2022-02-07 00:23:03,50.6996,-127.4199,48.76,81,100,20.71
561,Bazarnyye Mataki,RU,2022-02-07 00:23:04,54.8833,49.9333,16.72,96,100,5.57
562,Gizo,SB,2022-02-07 00:23:04,-8.103,156.8419,85.68,71,100,15.41
563,Richards Bay,ZA,2022-02-07 00:20:03,-28.783,32.0377,70.9,92,40,3.11
564,Hefei,CN,2022-02-07 00:23:05,31.8639,117.2808,32.02,93,100,11.18
565,Inta,RU,2022-02-07 00:23:05,66.0317,60.1659,-6.07,95,28,5.06
566,Corinth,GR,2022-02-07 00:23:06,37.9407,22.9573,53.83,83,55,1.01
567,Miandrivazo,MG,2022-02-07 00:23:06,-19.5167,45.4667,75.63,83,97,7.34
568,Glace Bay,CA,2022-02-07 00:23:07,46.1969,-59.957,15.78,81,40,5.75
569,Sao Filipe,CV,2022-02-07 00:23:07,14.8961,-24.4956,72.81,76,1,5.17
570,Bahia Blanca,AR,2022-02-07 00:23:08,-38.7196,-62.2724,64.87,72,19,8.81
571,Florence,IT,2022-02-07 00:23:08,43.7667,11.25,52.54,89,40,1.14
572,Arcachon,FR,2022-02-07 00:23:08,44.5875,-1.0519,52.12,93,100,10.36
573,Aksu,CN,2022-02-07 00:23:09,41.1231,80.2644,20.84,49,100,2.71
574,Kilvelur,IN,2022-02-07 00:23:09,10.7672,79.7419,71.74,79,58,5.75
575,Warrnambool,AU,2022-02-07 00:23:10,-38.3833,142.4833,75.81,52,0,5.84
576,Verkhoyansk,RU,2022-02-07 00:23:10,67.5447,133.385,-37.14,99,100,0.98
577,Katangli,RU,2022-02-07 00:23:11,51.7102,143.2326,6.78,84,100,15.05
578,Cardenas,CU,2022-02-07 00:23:11,23.0375,-81.2047,72.36,80,13,12.08
579,Carballo,ES,2022-02-07 00:23:12,43.213,-8.691,49.87,93,56,1.95
580,Arlit,NE,2022-02-07 00:23:12,18.7369,7.3853,63.73,10,0,8.99
581,Turan,VN,2022-02-07 00:23:12,16.0678,108.2208,69.78,94,75,1.14
582,Peleduy,RU,2022-02-07 00:23:13,59.6289,112.7406,3.36,99,100,2.42
583,Pemangkat,ID,2022-02-07 00:23:13,1.1667,108.9667,76.84,91,99,7.0
